order_item_id,order_id,product_id,quantity,unit_price
14528,7927,195,1.0,1835.14
14529,9263,91,5.0,1457.09
14530,1071,244,2.0,2088.82
14531,7584,223,1.0,1418.34
14532,2231,243,2.0,1192.86
14533,8041,106,1.0,226.2
14534,394,110,2.0,2055.06
14535,5793,247,1.0,2879.69
14536,3570,111,2.0,1898.11
14537,1516,222,5.0,813.24
14538,3122,251,4.0,219.11
14539,2929,126,4.0,210.66
14540,8844,153,4.0,253.43
14541,1665,25,5.0,431.03
14542,4918,57,1.0,1911.65
14543,4442,207,4.0,3290.2
14544,8808,210,2.0,1911.32
14545,3947,132,2.0,1328.89
14546,7330,101,3.0,120.88
14547,8270,277,4.0,3196.4
14548,2347,135,1.0,2069.14
14549,4900,107,4.0,1356.87
14550,8476,192,5.0,587.37
14551,1397,13,4.0,2289.36
14552,8429,156,2.0,2560.46
14553,4664,203,4.0,1826.46
14554,3429,58,3.0,794.99
14555,8677,144,3.0,3518.24
14556,7596,196,2.0,1451.62
14557,6952,182,3.0,3348.46
14558,89,189,3.0,2888.74
14559,8483,91,5.0,1492.12
14560,6875,71,5.0,3243.58
14561,409,63,4.0,1751.55
14562,3698,278,1.0,201.96
14563,8600,94,3.0,718.8
14564,1405,18,2.0,2396.19
14565,8188,169,1.0,1759.11
14566,5840,201,1.0,3119.12
14567,5984,164,5.0,1607.88
14568,8014,197,1.0,1557.71
14569,8308,8,1.0,1108.28
14570,9596,100,1.0,3389.41
14571,1850,49,5.0,966.09
14572,7548,92,5.0,377.08
14573,1005,279,3.0,3056.07
14574,3838,257,3.0,2802.92
14575,8575,188,4.0,1395.5
14576,8992,182,5.0,3583.62
14577,9561,274,2.0,851.06
14578,8589,30,2.0,1023.05
14579,5203,138,3.0,658.79
14580,1548,8,4.0,1198.66
14581,7931,122,2.0,120.73
14582,9623,107,5.0,1430.63
14583,5671,166,1.0,704.35
14584,2896,68,3.0,21.59
14585,9608,104,5.0,2152.72
14586,9010,159,2.0,3129.69
14587,1016,134,3.0,3661.05
14588,7324,68,1.0,18.16
14589,5677,21,4.0,1266.46
14590,1617,114,5.0,2675.56
14591,7745,22,3.0,3226.97
14592,4553,255,3.0,3794.01
14593,2395,105,5.0,1077.46
14594,8186,101,3.0,110.4
14595,2441,84,5.0,1757.47
14596,643,126,3.0,193.43
14597,9193,294,5.0,2875.53
14598,4890,28,3.0,2028.69
14599,3304,19,4.0,2912.03
14600,3462,71,4.0,3080.34
14601,1926,221,3.0,3555.11
14602,2662,89,2.0,194.31
14603,4024,139,5.0,645.58
14604,6184,83,5.0,3286.79
14605,9842,226,5.0,2592.36
14606,5212,41,3.0,1728.76
14607,3972,150,2.0,3282.53
14608,6047,17,1.0,309.51
14609,506,36,1.0,2522.68
14610,5453,42,5.0,2491.42
14611,4155,58,3.0,730.59
14612,2250,113,3.0,3010.79
14613,1111,295,3.0,2334.24
14614,5920,199,3.0,1289.32
14615,9218,197,1.0,1622.58
14616,8334,226,4.0,2648.77
14617,6864,173,1.0,793.08
14618,1527,289,2.0,1154.38
14619,9452,151,1.0,379.39
14620,1177,152,2.0,2789.49
14621,5011,246,1.0,2626.62
14622,2486,253,5.0,1707.49
14623,7497,285,2.0,3134.24
14624,7282,125,3.0,1103.77
14625,8790,179,3.0,2966.59
14626,7674,212,3.0,202.04
14627,7390,226,4.0,2806.2
14628,3221,284,2.0,2299.03
14629,8637,37,4.0,891.0
14630,3360,232,4.0,2586.39
14631,7077,76,5.0,1945.92
14632,892,103,1.0,980.71
14633,6451,148,3.0,18.74
14634,1049,183,3.0,1681.86
14635,8875,36,2.0,2434.6
14636,5556,226,1.0,2669.47
14637,2681,96,1.0,1898.63
14638,9739,249,5.0,2559.6
14639,7252,268,2.0,345.35
14640,8370,78,2.0,1316.89
14641,4210,101,2.0,129.32
14642,1978,30,2.0,1095.92
14643,3908,75,1.0,2437.99
14644,3508,81,1.0,587.83
14645,7689,2,2.0,352.9
14646,4666,116,5.0,932.36
14647,4223,141,3.0,619.55
14648,1664,31,2.0,1582.62
14649,8913,230,5.0,399.07
14650,5533,230,3.0,338.56
14651,5859,271,4.0,1661.82
14652,2514,93,5.0,60.82
14653,3766,130,1.0,87.83
14654,8504,293,2.0,2097.38
14655,2300,102,1.0,1172.81
14656,2745,179,5.0,2906.15
14657,3537,94,2.0,744.36
14658,1384,78,5.0,1462.49
14659,6146,213,2.0,3350.85
14660,5753,203,4.0,1776.26
14661,697,28,4.0,2097.5
14662,1451,267,1.0,2403.32
14663,9080,115,3.0,2771.21
14664,1007,249,3.0,2835.76
14665,2746,28,4.0,1930.83
14666,3227,135,1.0,2417.68
14667,3753,28,5.0,2200.1
14668,6045,84,3.0,1725.7
14669,3695,116,1.0,858.0
14670,7577,178,2.0,3686.48
14671,3648,234,5.0,1067.8
14672,7234,275,2.0,2490.32
14673,3345,214,2.0,1169.85
14674,442,97,4.0,3709.16
14675,9247,100,5.0,3135.17
14676,7181,15,1.0,2704.3
14677,1661,70,4.0,1757.39
14678,8638,170,1.0,2046.94
14679,5415,9,2.0,1300.38
14680,2909,54,2.0,2776.88
14681,2163,296,2.0,1602.94
14682,9404,54,5.0,2978.89
14683,4448,215,4.0,2145.77
14684,3742,43,3.0,1230.56
14685,2610,44,5.0,3116.27
14686,6162,51,5.0,175.23
14687,6200,206,2.0,2443.06
14688,6834,167,1.0,2394.84
14689,1570,106,5.0,234.94
14690,8613,139,4.0,636.09
14691,7614,256,1.0,3338.48
14692,9525,39,1.0,2116.78
14693,3253,300,2.0,2830.55
14694,7423,6,4.0,1619.5
14695,7889,93,2.0,55.13
14696,6074,45,4.0,2763.31
14697,9221,78,1.0,1399.34
14698,1135,208,3.0,1994.47
14699,438,279,5.0,3019.59
14700,184,48,2.0,2719.03
14701,5364,220,5.0,1343.65
14702,2964,21,4.0,1417.29
14703,7464,118,5.0,3291.98
14704,3348,231,1.0,2397.41
14705,3112,178,4.0,3642.1
14706,8472,167,3.0,2226.77
14707,5565,263,5.0,1481.27
14708,3033,242,3.0,1953.42
14709,5081,244,2.0,2212.31
14710,7666,114,2.0,2854.39
14711,1685,98,3.0,440.82
14712,9456,76,5.0,2031.16
14713,6904,56,5.0,2650.52
14714,1849,215,1.0,2089.59
14715,9896,122,4.0,113.06
14716,7408,145,2.0,2486.03
14717,9942,18,4.0,2466.19
14718,4612,86,2.0,2322.46
14719,8413,263,2.0,1591.75
14720,9659,204,3.0,883.58
14721,319,148,1.0,19.77
14722,469,39,2.0,2563.41
14723,1640,269,2.0,644.84
14724,9229,49,2.0,986.91
14725,4750,132,4.0,1351.77
14726,2781,107,5.0,1387.24
14727,9373,229,5.0,1729.83
14728,2520,175,4.0,2383.97
14729,3294,157,2.0,1896.15
14730,3820,82,2.0,1170.87
14731,9957,270,1.0,3126.53
14732,8711,211,3.0,120.48
14733,5220,21,1.0,1512.32
14734,9358,168,2.0,407.95
14735,3876,188,1.0,1264.75
14736,5022,120,5.0,3545.74
14737,1104,72,2.0,175.86
14738,3353,97,3.0,3597.45
14739,9400,77,5.0,963.36
14740,1551,172,5.0,177.36
14741,3680,84,2.0,1735.4
14742,6296,190,3.0,63.05
14743,4673,8,5.0,1153.53
14744,4815,151,3.0,361.8
14745,9686,185,1.0,3404.75
14746,6534,110,3.0,2066.45
14747,2041,144,3.0,3313.26
14748,4926,245,4.0,341.44
14749,4821,246,2.0,2758.75
14750,3232,80,2.0,486.87
14751,6214,299,1.0,3051.34
14752,2829,143,1.0,1252.86
14753,1483,217,2.0,3105.49
14754,7453,62,1.0,2162.61
14755,7764,139,5.0,667.57
14756,422,216,5.0,1382.05
14757,7572,145,2.0,2336.7
14758,7394,129,3.0,696.55
14759,7232,23,5.0,417.17
14760,9953,84,5.0,1624.64
14761,1830,51,4.0,183.08
14762,7958,148,3.0,18.08
14763,5171,116,1.0,965.32
14764,7784,236,4.0,2995.42
14765,2172,261,3.0,621.43
14766,9162,61,1.0,1460.28
14767,8245,222,5.0,773.85
14768,1257,248,1.0,1267.99
14769,7815,293,3.0,1973.17
14770,7440,252,3.0,3543.19
14771,6274,111,2.0,1901.06
14772,700,240,4.0,141.22
14773,9764,195,3.0,2016.02
14774,4682,180,1.0,1275.17
14775,2478,127,5.0,1957.61
14776,2454,77,3.0,1110.39
14777,6658,233,4.0,3343.59
14778,130,208,2.0,1836.89
14779,5025,286,4.0,2358.76
14780,6005,52,3.0,182.02
14781,1207,140,1.0,2903.1
14782,5212,250,5.0,2165.78
14783,9378,189,5.0,3009.57
14784,5716,78,4.0,1271.85
14785,5916,9,4.0,1373.69
14786,2264,157,5.0,2035.98
14787,7198,182,2.0,3763.9
14788,8301,110,3.0,2101.84
14789,4827,165,2.0,1437.71
14790,4912,211,3.0,122.22
14791,5009,299,4.0,2818.21
14792,9123,297,5.0,137.59
14793,7040,243,5.0,1325.88
14794,8414,281,3.0,1761.8
14795,9518,298,4.0,2182.82
14796,7169,62,4.0,2075.95
14797,9670,74,3.0,335.24
14798,4091,286,2.0,1963.68
14799,1451,173,5.0,839.92
14800,6630,216,3.0,1218.83
14801,9174,240,5.0,146.52
14802,3362,28,4.0,2092.64
14803,1706,234,4.0,956.85
14804,389,234,2.0,916.05
14805,1834,117,5.0,2968.77
14806,2639,121,1.0,2123.26
14807,4561,12,3.0,1350.7
14808,7090,17,2.0,282.54
14809,5052,145,1.0,2693.13
14810,3736,14,4.0,3213.27
14811,4969,66,4.0,105.75
14812,4973,83,2.0,3243.39
14813,9611,28,4.0,2000.97
14814,8820,11,1.0,1906.37
14815,3306,288,1.0,2531.3
14816,9312,15,5.0,2507.11
14817,4674,89,4.0,192.33
14818,5415,103,3.0,1006.01
14819,2823,175,2.0,2288.43
14820,8723,201,1.0,2827.9
14821,9849,230,4.0,394.47
14822,1509,2,5.0,363.75
14823,4591,3,4.0,1678.45
14824,716,154,3.0,86.34
14825,8525,45,3.0,3105.21
14826,8311,265,2.0,3377.96
14827,1129,191,2.0,1838.54
14828,3058,30,4.0,1065.07
14829,8307,84,1.0,1573.39
14830,7042,38,5.0,1523.69
14831,6608,290,3.0,147.45
14832,1766,227,2.0,3440.1
14833,1450,89,3.0,187.0
14834,7626,192,3.0,497.7
14835,6737,68,4.0,20.18
14836,9888,240,1.0,127.5
14837,3084,89,4.0,174.23
14838,7314,287,5.0,358.27
14839,9308,32,4.0,2268.48
14840,9547,13,3.0,2161.07
14841,884,252,3.0,3079.27
14842,8099,69,4.0,2635.62
14843,8835,181,4.0,2062.15
14844,2360,118,4.0,3715.82
14845,9671,235,5.0,560.62
14846,3083,129,1.0,670.94
14847,756,56,5.0,2700.11
14848,6338,278,1.0,202.53
14849,6816,129,5.0,601.21
14850,319,289,3.0,1217.96
14851,6029,60,2.0,2725.77
14852,2059,168,2.0,411.19
14853,6456,38,3.0,1752.27
14854,2003,91,5.0,1650.59
14855,5016,224,4.0,3027.35
14856,8929,41,4.0,1834.57
14857,8538,164,4.0,1790.08
14858,6826,13,2.0,2138.42
14859,2728,278,3.0,195.6
14860,9593,19,2.0,2860.43
14861,4411,198,5.0,521.62
14862,5474,122,1.0,112.68
14863,1078,204,3.0,736.94
14864,3478,24,3.0,1993.4
14865,5744,42,4.0,2791.55
14866,7762,114,3.0,2571.2
14867,5956,211,2.0,122.61
14868,4903,143,5.0,1173.87
14869,1400,99,1.0,176.9
14870,6565,159,3.0,3035.22
14871,4908,162,5.0,2193.61
14872,2495,168,3.0,409.83
14873,8471,7,3.0,748.31
14874,4305,287,4.0,420.49
14875,4690,271,5.0,1987.76
14876,5878,7,2.0,845.69
14877,2715,79,3.0,1606.85
14878,3106,264,2.0,145.91
14879,2707,115,5.0,2640.29
14880,5134,260,5.0,2744.41
14881,1377,170,1.0,2317.12
14882,525,142,4.0,2337.21
14883,4469,268,1.0,389.74
14884,77,8,4.0,1164.54
14885,7649,243,1.0,1289.0
14886,2472,294,1.0,2791.88
14887,1768,56,4.0,2642.96
14888,3063,75,1.0,2382.77
14889,6410,179,3.0,3008.04
14890,9565,60,1.0,3180.98
14891,7463,119,1.0,3496.0
14892,622,246,3.0,2970.81
14893,237,73,3.0,2297.03
14894,2640,212,1.0,197.12
14895,5715,289,2.0,1282.09
14896,7937,186,1.0,2362.69
14897,3454,226,3.0,2839.82
14898,2093,149,3.0,1410.17
14899,1983,51,2.0,182.37
14900,6664,11,3.0,1997.97
14901,9329,165,1.0,1356.32
14902,4952,246,2.0,2570.66
14903,8891,2,3.0,324.0
14904,3499,228,3.0,818.9
14905,1753,133,2.0,339.22
14906,2534,199,3.0,1478.06
14907,428,17,1.0,290.24
14908,8637,96,2.0,2045.16
14909,1682,235,4.0,484.34
14910,4108,219,1.0,2645.86
14911,3870,68,3.0,20.86
14912,8909,217,4.0,3395.32
14913,9408,192,5.0,519.43
14914,6577,49,2.0,819.64
14915,7047,35,4.0,1136.14
14916,2327,22,2.0,3164.15
14917,2176,278,3.0,182.77
14918,4852,4,1.0,1842.66
14919,7684,25,1.0,435.53
14920,4702,159,1.0,3083.54
14921,9184,7,1.0,772.09
14922,429,193,2.0,2417.98
14923,3068,73,3.0,2413.04
14924,7367,134,3.0,3207.24
14925,5671,292,4.0,64.59
14926,9336,260,4.0,2675.83
14927,3705,260,3.0,2489.07
14928,2283,248,3.0,1138.62
14929,5431,222,5.0,748.75
14930,8479,299,5.0,2976.92
14931,6883,219,2.0,2926.36
14932,5474,31,1.0,1415.06
14933,8361,194,2.0,2722.8
14934,8562,119,2.0,3362.96
14935,3116,173,2.0,876.71
14936,9902,42,5.0,2795.47
14937,7867,215,4.0,2068.17
14938,8113,16,3.0,2571.15
14939,9591,281,2.0,1757.67
14940,3977,276,1.0,462.72
14941,9569,98,4.0,424.81
14942,1554,291,2.0,3339.54
14943,5738,124,3.0,3155.35
14944,1724,99,4.0,153.89
14945,4835,154,4.0,86.39
14946,7042,278,4.0,177.3
14947,4669,54,4.0,2949.94
14948,3715,54,5.0,2703.47
14949,6837,191,1.0,1685.91
14950,73,251,3.0,188.67
14951,7491,126,4.0,214.0
14952,1032,75,2.0,2297.02
14953,3304,117,4.0,3115.57
14954,3542,51,3.0,161.18
14955,4935,163,5.0,185.33
14956,1534,197,3.0,1661.78
14957,7867,97,2.0,3553.71
14958,3421,8,3.0,1210.06
14959,4971,34,4.0,3147.55
14960,7894,86,1.0,2511.91
14961,1252,175,3.0,2507.85
14962,5964,72,2.0,167.21
14963,4276,208,1.0,1718.6
14964,474,171,1.0,3099.68
14965,2793,128,3.0,704.32
14966,4472,116,3.0,951.05
14967,9550,237,4.0,2125.36
14968,9858,211,1.0,120.28
14969,2165,150,3.0,3141.56
14970,1305,30,4.0,965.04
14971,3533,55,2.0,1131.58
14972,4544,252,4.0,3553.13
14973,5242,56,4.0,2653.54
14974,246,124,4.0,3778.78
14975,6681,289,4.0,1375.52
14976,2963,44,1.0,2914.63
14977,9115,66,5.0,105.49
14978,6848,235,4.0,585.3
14979,1675,266,4.0,73.37
14980,3117,41,3.0,1617.15
14981,1279,219,5.0,3034.65
14982,3371,70,5.0,1821.48
14983,635,99,4.0,148.66
14984,2319,178,2.0,3698.97
14985,72,288,1.0,2578.65
14986,6325,296,2.0,1731.24
14987,1338,155,5.0,1305.71
14988,5881,214,3.0,1414.07
14989,6913,298,1.0,2444.15
14990,9042,224,5.0,3305.4
14991,9343,42,1.0,2615.37
14992,2073,282,1.0,2430.64
14993,3300,88,1.0,2663.9
14994,7530,284,2.0,2274.92
14995,3281,220,4.0,1448.57
14996,6128,174,4.0,532.31
14997,4216,197,2.0,1614.64
14998,5360,17,5.0,314.31
14999,5206,79,1.0,1485.47
15000,5262,156,4.0,2456.83
15001,6843,231,2.0,2059.16
15002,5846,283,5.0,2322.44
15003,1181,156,4.0,2625.44
15004,4878,184,5.0,689.86
15005,4754,33,1.0,1058.01
15006,6215,196,1.0,1357.03
15007,7227,178,2.0,3164.78
15008,8360,141,3.0,663.19
15009,8502,7,2.0,766.63
15010,4265,259,3.0,222.54
15011,969,298,1.0,2486.82
15012,4197,34,2.0,3503.44
15013,9160,84,3.0,1493.44
15014,2618,102,2.0,1296.63
15015,8224,3,4.0,1667.01
15016,5757,148,2.0,20.82
15017,115,137,1.0,1332.23
15018,7617,29,3.0,163.93
15019,776,292,2.0,60.97
15020,3117,191,3.0,1985.11
15021,2672,298,5.0,2353.32
15022,6461,31,4.0,1404.9
15023,4833,228,5.0,856.57
15024,1784,128,4.0,664.66
15025,8377,160,4.0,1238.48
15026,458,132,1.0,1233.72
15027,2570,263,2.0,1545.32
15028,5436,257,5.0,3275.7
15029,8448,234,1.0,992.27
15030,5853,206,3.0,2235.14
15031,9213,76,3.0,1900.37
15032,4643,115,4.0,2435.91
15033,7364,283,2.0,2484.57
15034,869,13,1.0,2055.31
15035,3463,27,4.0,1697.62
15036,7150,179,4.0,3286.91
15037,9900,103,2.0,989.98
15038,8063,212,4.0,216.02
15039,2244,37,5.0,953.58
15040,1794,278,3.0,175.83
15041,3789,66,4.0,95.73
15042,9042,10,4.0,3760.88
15043,8384,12,4.0,1292.97
15044,8109,246,5.0,2727.98
15045,6121,250,5.0,1931.98
15046,4770,139,4.0,670.36
15047,2855,124,5.0,3786.05
15048,5752,190,4.0,63.06
15049,6978,159,2.0,3291.06
15050,6683,25,3.0,519.43
15051,5405,79,5.0,1589.73
15052,2534,195,5.0,1815.24
15053,849,290,1.0,152.62
15054,9533,256,4.0,3256.5
15055,8186,202,1.0,2981.49
15056,3268,165,1.0,1477.95
15057,5984,225,5.0,3024.51
15058,7371,71,5.0,3258.1
15059,6275,235,4.0,534.08
15060,555,288,1.0,2480.19
15061,1556,88,2.0,2467.65
15062,6876,239,3.0,2945.63
15063,5312,37,3.0,949.75
15064,9478,288,2.0,2639.26
15065,4036,192,3.0,581.02
15066,1386,25,1.0,444.7
15067,3448,31,4.0,1433.65
15068,9471,225,3.0,2782.37
15069,7632,132,,1407.23
15070,720,84,3.0,1683.98
15071,9175,20,2.0,1715.3
15072,6184,248,5.0,1344.96
15073,1662,90,4.0,3194.24
15074,7586,246,1.0,2952.88
15075,6464,16,5.0,2785.4
15076,4055,142,5.0,2220.85
15077,3230,29,5.0,142.35
15078,8906,72,1.0,181.25
15079,5823,241,2.0,680.14
15080,7100,242,5.0,1974.19
15081,500,1,1.0,2520.2
15082,2808,160,5.0,1132.63
15083,9735,227,1.0,3327.73
15084,7514,213,1.0,3367.6
15085,7879,199,1.0,1275.84
15086,1993,53,1.0,639.14
15087,3302,12,3.0,1289.85
15088,8082,179,5.0,3311.71
15089,1968,132,2.0,1282.01
15090,1037,227,1.0,3281.08
15091,3584,190,5.0,62.64
15092,8897,275,4.0,2420.68
15093,9964,238,3.0,104.66
15094,6338,56,4.0,2805.06
15095,8481,228,1.0,925.72
15096,4873,260,4.0,2632.59
15097,9443,209,5.0,2565.65
15098,4073,206,2.0,2242.13
15099,1194,157,4.0,2283.43
15100,8051,262,4.0,2186.44
15101,2573,44,1.0,2828.32
15102,7113,106,3.0,226.84
15103,8891,57,5.0,1917.01
15104,7714,152,1.0,2632.37
15105,3272,235,5.0,544.33
15106,4118,272,5.0,3418.8
15107,6765,250,2.0,2246.46
15108,6396,286,5.0,2020.79
15109,6735,280,5.0,1546.25
15110,1091,180,2.0,1464.73
15111,7685,44,2.0,2895.23
15112,2095,41,5.0,1685.66
15113,14,45,3.0,2747.55
15114,1548,99,2.0,179.97
15115,1931,54,4.0,2932.5
15116,4699,109,3.0,84.79
15117,8944,44,3.0,3215.35
15118,1217,266,2.0,78.43
15119,9810,3,5.0,1677.3
15120,1651,43,1.0,1375.86
15121,8368,168,4.0,426.5
15122,8641,74,2.0,330.05
15123,874,149,4.0,1399.14
15124,1072,241,4.0,726.01
15125,3861,251,5.0,186.51
15126,1677,269,2.0,602.88
15127,8703,256,5.0,3196.72
15128,9929,247,4.0,3157.56
15129,3219,91,4.0,1682.37
15130,3469,65,4.0,2682.87
15131,2076,239,2.0,3439.38
15132,6808,188,2.0,1448.45
15133,8379,240,5.0,127.06
15134,5604,227,4.0,2941.85
15135,150,39,5.0,2467.93
15136,8152,171,1.0,2878.13
15137,3749,295,3.0,2203.61
15138,7457,108,4.0,2011.67
15139,1955,67,5.0,3130.55
15140,3214,239,3.0,2925.49
15141,7976,161,5.0,2088.96
15142,9308,136,5.0,2486.16
15143,3531,242,3.0,1799.32
15144,2134,120,2.0,3208.27
15145,9810,134,2.0,3352.6
15146,8386,289,2.0,1259.94
15147,1169,227,2.0,3311.23
15148,1957,144,1.0,3765.05
15149,3680,48,5.0,2737.52
15150,3525,124,2.0,3560.39
15151,9654,43,4.0,1201.07
15152,4179,240,3.0,142.11
15153,7015,89,5.0,185.05
15154,3006,212,3.0,234.15
15155,3315,77,4.0,1033.22
15156,7355,224,5.0,3129.27
15157,1453,278,2.0,193.12
15158,7027,19,4.0,3155.76
15159,3338,248,4.0,1153.57
15160,9246,273,3.0,659.58
15161,3139,115,4.0,2526.59
15162,5836,135,3.0,2393.05
15163,4011,279,5.0,2724.59
15164,1618,186,4.0,2094.57
15165,9229,204,5.0,743.71
15166,1585,244,1.0,2460.97
15167,2667,264,5.0,153.5
15168,2429,222,5.0,800.33
15169,5702,66,5.0,94.62
15170,7693,31,2.0,1488.34
15171,5635,56,4.0,3119.0
15172,5531,122,2.0,105.16
15173,8206,192,5.0,575.83
15174,8362,188,2.0,1407.95
15175,4731,33,1.0,1062.06
15176,8211,74,1.0,331.69
15177,4098,129,5.0,572.91
15178,7626,25,2.0,484.13
15179,1767,45,2.0,2673.57
15180,6786,172,5.0,187.44
15181,3939,2,3.0,338.65
15182,6810,258,3.0,1198.86
15183,6109,295,3.0,2443.15
15184,7563,241,2.0,609.46
15185,5787,242,2.0,1881.83
15186,8665,294,4.0,2859.28
15187,5534,135,4.0,2342.98
15188,7064,109,3.0,91.27
15189,2274,62,5.0,1881.32
15190,73,207,1.0,3058.55
15191,1322,287,1.0,415.35
15192,9558,42,1.0,2830.23
15193,1357,25,1.0,445.04
15194,3995,228,4.0,905.37
15195,2191,201,1.0,3208.63
15196,9854,172,2.0,156.69
15197,2676,95,1.0,2315.03
15198,2187,91,5.0,1656.45
15199,430,179,2.0,3000.23
15200,3548,257,3.0,2763.06
15201,4087,69,2.0,2614.55
15202,8888,266,3.0,77.92
15203,7953,164,5.0,1786.39
15204,6347,216,2.0,1307.2
15205,3776,28,3.0,1921.51
15206,8570,296,4.0,1639.35
15207,86,1,1.0,2235.3
15208,8456,144,2.0,3551.82
15209,4978,184,1.0,751.14
15210,6865,174,3.0,493.46
15211,3481,82,2.0,1153.24
15212,1833,163,5.0,187.35
15213,769,53,5.0,628.33
15214,886,71,4.0,3431.25
15215,1610,179,3.0,3355.6
15216,530,69,1.0,2560.43
15217,4523,78,1.0,1438.84
15218,9744,59,4.0,237.08
15219,6843,240,3.0,151.72
15220,5192,69,3.0,2466.16
15221,1389,252,5.0,3248.3
15222,2252,78,3.0,1470.36
15223,2475,233,2.0,3487.62
15224,3856,61,2.0,1681.12
15225,412,178,4.0,3410.72
15226,2089,208,5.0,1668.42
15227,13,67,4.0,3159.75
15228,3685,192,4.0,566.15
15229,1373,203,1.0,1591.86
15230,7571,71,5.0,3173.72
15231,1475,79,3.0,1593.72
15232,2691,268,5.0,339.19
15233,5506,263,5.0,1418.6
15234,4869,238,3.0,98.81
15235,4747,63,1.0,1682.54
15236,4244,144,2.0,3264.16
15237,8446,271,2.0,2008.59
15238,1276,123,1.0,2109.53
15239,2802,181,4.0,2022.8
15240,5933,5,2.0,2271.81
15241,2866,268,2.0,363.16
15242,3745,149,2.0,1413.4
15243,1228,88,5.0,2289.44
15244,1107,130,1.0,91.03
15245,3898,254,5.0,1132.65
15246,1395,196,5.0,1275.04
15247,1730,9,1.0,1458.25
15248,2503,235,2.0,551.77
15249,6129,252,3.0,3568.01
15250,2802,219,2.0,2888.06
15251,8157,24,3.0,1698.67
15252,2512,116,1.0,965.84
15253,7142,66,4.0,107.89
15254,7166,121,4.0,1942.74
15255,8531,120,5.0,3531.09
15256,2522,148,5.0,19.51
15257,6747,193,3.0,2550.13
15258,6906,64,2.0,2515.18
15259,6749,15,5.0,2475.98
15260,2701,113,5.0,3310.23
15261,1048,78,4.0,1310.82
15262,3786,242,4.0,1876.61
15263,3889,152,2.0,
15264,4259,163,4.0,195.61
15265,5624,282,3.0,2206.08
15266,5236,244,5.0,2504.81
15267,772,256,4.0,3220.2
15268,6192,194,4.0,2735.21
15269,6382,28,5.0,2100.96
15270,423,182,4.0,3704.98
15271,6869,190,2.0,56.8
15272,2858,275,2.0,2517.71
15273,4411,100,1.0,3257.73
15274,1179,24,4.0,1916.6
15275,8780,293,1.0,2191.55
15276,6058,141,4.0,663.26
15277,5180,215,4.0,2030.09
15278,9022,93,1.0,61.08
15279,5295,79,3.0,1541.64
15280,1416,247,4.0,3435.87
15281,3165,147,2.0,270.93
15282,4575,177,4.0,210.1
15283,897,234,2.0,942.6
15284,6585,105,1.0,1036.42
15285,3011,21,3.0,1517.2
15286,6637,134,2.0,3509.7
15287,1481,156,4.0,2692.57
15288,7570,256,3.0,2983.97
15289,5858,272,5.0,3692.71
15290,716,118,3.0,3532.39
15291,1838,260,5.0,2508.81
15292,1084,71,1.0,3638.3
15293,4888,280,5.0,1666.07
15294,6937,191,1.0,1664.19
15295,9595,288,4.0,2692.5
15296,4601,128,1.0,681.73
15297,8603,209,5.0,2887.48
15298,9677,92,2.0,332.03
15299,8128,73,5.0,2292.48
15300,9487,106,5.0,239.92
15301,9362,43,2.0,1296.88
15302,3311,93,5.0,59.12
15303,1021,277,5.0,3128.53
15304,5683,181,2.0,2121.56
15305,7643,83,4.0,3362.74
15306,824,17,2.0,299.76
15307,8772,239,1.0,2915.93
15308,7748,196,4.0,1253.48
15309,9665,209,1.0,2874.16
15310,3283,174,3.0,581.81
15311,7190,247,3.0,3059.09
15312,900,149,1.0,1426.45
15313,4120,183,3.0,1601.9
15314,5478,185,4.0,3354.42
15315,1139,70,4.0,1754.9
15316,215,292,1.0,54.65
15317,4216,266,2.0,79.72
15318,1224,177,4.0,237.59
15319,2369,39,5.0,2335.48
15320,8189,242,2.0,1979.47
15321,2191,29,5.0,164.29
15322,5573,132,3.0,1279.86
15323,7694,223,2.0,1464.3
15324,2336,221,3.0,3099.31
15325,4183,158,1.0,123.51
15326,8107,232,2.0,2334.59
15327,6449,111,1.0,1607.06
15328,6750,72,5.0,184.49
15329,6278,145,3.0,2373.91
15330,3546,186,4.0,2021.59
15331,2197,69,2.0,2457.45
15332,8937,260,5.0,2479.48
15333,5592,80,5.0,473.07
15334,3247,130,4.0,90.12
15335,2524,209,5.0,2884.64
15336,2513,242,3.0,1793.1
15337,4023,144,3.0,3231.25
15338,8718,291,1.0,3356.5
15339,8302,180,1.0,1527.55
15340,9650,257,5.0,3183.14
15341,6279,141,2.0,648.38
15342,7629,248,2.0,1184.31
15343,6660,135,2.0,2265.58
15344,9650,164,2.0,1783.72
15345,6694,93,5.0,52.27
15346,5889,117,2.0,2702.24
15347,4365,208,2.0,1963.38
15348,9855,88,5.0,2654.66
15349,6917,190,5.0,54.81
15350,2526,277,3.0,3298.82
15351,1455,28,5.0,2107.55
15352,1916,137,2.0,1290.52
15353,4700,84,4.0,1656.55
15354,9027,11,5.0,1876.36
15355,1433,99,5.0,180.17
15356,5057,95,5.0,2167.43
15357,9387,85,5.0,570.29
15358,7450,83,3.0,3633.1
15359,5867,147,5.0,257.25
15360,6490,261,4.0,620.12
15361,2050,111,1.0,1889.52
15362,9388,55,4.0,1054.62
15363,3070,35,1.0,1158.46
15364,2253,31,5.0,1337.66
15365,8821,95,2.0,2197.01
15366,239,69,5.0,2826.13
15367,8051,156,3.0,2444.77
